38.2,33.0
38.3,5.0
38.4,1.0
38.5,2.0
38.6,2.0
38.7,1.0
38.8,0.0
38.9,0.0
39.0,2.0
39.1,253.0
39.2,2284.0
39.3,8086.0
39.4,11260.0
39.5,6246.0
39.6,1390.0
39.7,123.0
39.8,0.0
39.9,0.0
40.0,2.0
40.1,9.0
40.2,14.0
40.3,9.0
40.4,9.0
40.5,17.0
40.6,14.0
40.7,4.0
40.8,0.0
40.9,0.0
41.0,5.0
41.1,33.0
41.2,83.0
41.3,75.0
41.4,25.0
41.5,3.0
41.6,0.0
41.7,0.0
41.8,0.0
41.9,0.0
42.0,0.0
42.1,0.0
42.2,2.0
42.3,12.0
42.4,34.0
42.5,36.0
42.6,52.0
42.7,304.0
42.8,935.0
42.9,1174.0
43.0,612.0
43.1,155.0
43.2,25.0
43.3,2.0
43.4,0.0
43.5,0.0
43.6,0.0
43.7,7.0
43.8,39.0
43.9,73.0
44.0,50.0
44.1,12.0
44.2,1.0
44.3,0.0
44.4,0.0
44.5,0.0
44.6,0.0
44.7,1.0
44.8,1.0
44.9,1.0
45.0,0.0
45.1,0.0
45.2,0.0
45.3,0.0
45.4,0.0
45.5,0.0
45.6,0.0
45.7,1.0
45.8,1.0
45.9,0.0
46.0,0.0
46.1,0.0
46.2,0.0
46.3,0.0
46.4,0.0
46.5,0.0
46.6,0.0
46.7,0.0
46.8,0.0
46.9,1.0
47.0,3.0
47.1,3.0
47.2,1.0
47.3,0.0
47.4,0.0
47.5,0.0
47.6,0.0
47.7,0.0
47.8,0.0
47.9,0.0
48.0,0.0
48.1,0.0
48.2,1.0
48.3,7.0
48.4,18.0
48.5,16.0
48.6,5.0
48.7,2.0
48.8,11.0
48.9,27.0
49.0,24.0
49.1,8.0
49.2,1.0
49.3,0.0
49.4,0.0
49.5,0.0
49.6,0.0
49.7,0.0
49.8,0.0
49.9,3.0
50.0,36.0
50.1,140.0
50.2,191.0
50.3,92.0
50.4,24.0
50.5,32.0
50.6,47.0
50.7,56.0
50.8,86.0
50.9,90.0
51.0,226.0
51.1,925.0
51.2,1627.0
51.3,1170.0
51.4,358.0
51.5,46.0
51.6,6.0
51.7,20.0
51.8,41.0
51.9,30.0
52.0,8.0
52.1,1.0
52.2,0.0
52.3,2.0
52.4,14.0
52.5,41.0
52.6,47.0
52.7,34.0
52.8,24.0
52.9,10.0
53.0,1.0
53.1,0.0
53.2,6.0
53.3,28.0
53.4,48.0
53.5,31.0
53.6,8.0
53.7,1.0
53.8,2.0
53.9,6.0
54.0,7.0
54.1,3.0
54.2,2.0
54.3,10.0
54.4,24.0
54.5,20.0
54.6,6.0
54.7,1.0
54.8,1.0
54.9,5.0
55.0,8.0
55.1,5.0
55.2,1.0
55.3,1.0
55.4,7.0
55.5,32.0
55.6,63.0
55.7,204.0
55.8,1087.0
55.9,2838.0
56.0,3192.0
56.1,1452.0
56.2,248.0
56.3,15.0
56.4,0.0
56.5,0.0
56.6,1.0
56.7,8.0
56.8,34.0
56.9,60.0
57.0,48.0
57.1,17.0
57.2,2.0
57.3,0.0
57.4,0.0
57.5,0.0
57.6,59.0
57.7,652.0
57.8,2499.0
57.9,3305.0
58.0,1509.0
58.1,241.0
58.2,33.0
58.3,38.0
58.4,28.0
58.5,12.0
58.6,6.0
58.7,2.0
58.8,0.0
58.9,0.0
59.0,0.0
59.1,0.0
59.2,1.0
59.3,7.0
59.4,16.0
59.5,15.0
59.6,15.0
59.7,21.0
59.8,14.0
59.9,9.0
60.0,6.0
60.1,2.0
60.2,5.0
60.3,92.0
60.4,610.0
60.5,1470.0
60.6,1308.0
60.7,433.0
60.8,53.0
60.9,2.0
61.0,0.0
61.1,0.0
61.2,0.0
61.3,2.0
61.4,9.0
61.5,21.0
61.6,21.0
61.7,11.0
61.8,7.0
61.9,13.0
62.0,14.0
62.1,5.0
62.2,1.0
62.3,0.0
62.4,0.0
62.5,0.0
62.6,0.0
62.7,0.0
62.8,0.0
62.9,0.0
63.0,0.0
63.1,0.0
63.2,2.0
63.3,4.0
63.4,3.0
63.5,1.0
63.6,1.0
63.7,2.0
63.8,2.0
63.9,1.0
64.0,0.0
64.1,0.0
64.2,5.0
64.3,23.0
64.4,33.0
64.5,17.0
64.6,3.0
64.7,0.0
64.8,0.0
64.9,0.0
65.0,1.0
65.1,5.0
65.2,18.0
65.3,26.0
65.4,15.0
65.5,4.0
65.6,2.0
65.7,8.0
65.8,12.0
65.9,6.0
66.0,1.0
66.1,8.0
66.2,108.0
66.3,510.0
66.4,918.0
66.5,704.0
66.6,249.0
66.7,39.0
66.8,4.0
66.9,2.0
67.0,3.0
67.1,12.0
67.2,27.0
67.3,35.0
67.4,27.0
67.5,10.0
67.6,1.0
67.7,0.0
67.8,4.0
67.9,83.0
68.0,552.0
68.1,1533.0
68.2,1879.0
68.3,999.0
68.4,215.0
68.5,17.0
68.6,17.0
68.7,158.0
68.8,539.0
68.9,858.0
69.0,928.0
69.1,607.0
69.2,172.0
69.3,29.0
69.4,26.0
69.5,23.0
69.6,12.0
69.7,9.0
69.8,5.0
69.9,1.0
70.0,0.0
70.1,0.0
70.2,0.0
70.3,0.0
70.4,0.0
70.5,0.0
70.6,0.0
70.7,0.0
70.8,0.0
70.9,2.0
71.0,15.0
71.1,43.0
71.2,55.0
71.3,45.0
71.4,33.0
71.5,17.0
71.6,19.0
71.7,36.0
71.8,34.0
71.9,78.0
72.0,343.0
72.1,974.0
72.2,1714.0
72.3,1588.0
72.4,659.0
72.5,110.0
72.6,14.0
72.7,23.0
72.8,26.0
72.9,10.0
73.0,1.0
73.1,0.0
73.2,0.0
73.3,2.0
73.4,7.0
73.5,12.0
73.6,8.0
73.7,3.0
73.8,5.0
73.9,9.0
74.0,13.0
74.1,12.0
74.2,7.0
74.3,15.0
74.4,46.0
74.5,121.0
74.6,234.0
74.7,226.0
74.8,103.0
74.9,22.0
75.0,4.0
75.1,9.0
75.2,14.0
75.3,13.0
75.4,7.0
75.5,2.0
75.6,0.0
75.7,0.0
75.8,0.0
75.9,1.0
76.0,2.0
76.1,2.0
76.2,3.0
76.3,9.0
76.4,22.0
76.5,27.0
76.6,15.0
76.7,4.0
76.8,0.0
76.9,0.0
77.0,0.0
77.1,0.0
77.2,0.0
77.3,0.0
77.4,0.0
77.5,2.0
77.6,12.0
77.7,31.0
77.8,30.0
77.9,11.0
78.0,2.0
78.1,3.0
78.2,8.0
78.3,9.0
78.4,6.0
78.5,7.0
78.6,7.0
78.7,4.0
78.8,8.0
78.9,18.0
79.0,22.0
79.1,14.0
79.2,4.0
79.3,1.0
79.4,0.0
79.5,0.0
79.6,0.0
79.7,0.0
79.8,0.0
79.9,0.0
80.0,0.0
80.1,0.0
80.2,0.0
80.3,0.0
80.4,0.0
80.5,0.0
80.6,0.0
80.7,0.0
80.8,0.0
80.9,0.0
